model_short,condition,item_id,family,correct,finish_reason,wall_ms,output_tokens,output_sha256
12b,off_a,mbpp-008,mbpp,True,stop,553.832421,37,b9c3891975dc17ad1c5ddeedb3e45f00247bb080fa933dfed4ebc7e6ea84f63b
12b,off_a,gsm8k-058,gsm8k,True,stop,2775.763082,240,99d365e8a9650ebfcd910d154ed28e03dcc08f459070b1e13e133d61c3b431bc
12b,off_a,gsm8k-003,gsm8k,True,stop,3079.892107,268,be64ba7f3272d52b849d4dba01e062b1caaa3db4c0fa16d8126806b33fd3f4d0
12b,off_a,gsm8k-043,gsm8k,True,stop,2361.586616,204,56663fb4c6274789a57ab324a448364f5fa038afa43f219c8bc2525ea9a22436
12b,off_a,mbpp-009,mbpp,True,stop,513.360154,35,ad9ff67b01f4e5f48066d4817eace7744ba392c54191d7f4d5c24390cf24de97
12b,off_a,mmlu_pro-014,mmlu_pro,True,stop,202.28363,5,0b881d9aefb8729ec3519b9fc950d22641f552cae9e7b7c3d836e5049ae2a6eb
12b,off_a,gsm8k-024,gsm8k,True,stop,1951.789853,167,7b303eb2163a4b2be524a68a244fc231101723747e704cabec7746860bbe5bdf
12b,off_a,mbpp-031,mbpp,False,stop,598.398683,42,a2db76a2318f4704d0db715bf20bdb9d7e5b4eac8936f3f8a3dc8678d9fc7055
12b,off_a,gsm8k-056,gsm8k,True,stop,2675.459166,235,dc04e562a5c320973bf96c19e079ff01880bcaed75c9dbb592d751356c79a203
12b,off_a,mmlu_pro-030,mmlu_pro,True,stop,181.539722,5,7f12398eab61eabfade2a1506d641f27c6035a371dd16cf1e5bbce8ac82b36d3
12b,off_a,mmlu_pro-025,mmlu_pro,True,stop,256.994512,5,e7e621df907fc16c9b06df06caf0acd9c4800660de102246b77df7a00426983a
12b,off_a,mbpp-037,mbpp,True,stop,746.789133,46,b0d87a4f246ab0c8abbec4db556c2753bbc57afbbd24e7a4946f2e333bf0144d
12b,off_a,gsm8k-012,gsm8k,True,stop,1892.887405,163,41ec1d517b516d49e39be48f3739297dd2df8cb870f4ac16d3b712ca6f63dfaa
12b,off_a,mbpp-020,mbpp,True,stop,555.225438,39,b9fbb54da04dac4530d79e61d7c731421a6d495890c45f2ae532364223540357
12b,off_a,ifeval-016,ifeval,False,stop,141.758065,3,756323b169728673341620db9f90fdab034169535fd52280c13cc5af618f5593
12b,off_a,gsm8k-020,gsm8k,True,stop,1678.403753,148,ba2befc21176293907ec2785d39b42885eaef45a24585c776bb10ec0fe6cc0c4
12b,off_a,gsm8k-011,gsm8k,True,stop,1528.620619,130,d17dacf57b5b5507c23a073403af09694753b4e984664555688ea7db26b22519
12b,off_a,mmlu_pro-054,mmlu_pro,False,stop,175.43176,5,e7e621df907fc16c9b06df06caf0acd9c4800660de102246b77df7a00426983a
12b,off_a,mmlu_pro-041,mmlu_pro,True,stop,212.521741,5,e192490fee64ad593d0794e211855b9bb10e590dbd903c73641084fcd6da0256
12b,off_a,gsm8k-019,gsm8k,True,stop,2369.545214,203,b108b0f9d3868ecf4e470213bbc79f918c120d354e6ef1db030f81bb609fe4e3
12b,off_a,mmlu_pro-033,mmlu_pro,True,stop,182.848559,5,79c14ef69b8803008a7947090ee9d8b4065c49bc1b60dd0d647e9b27f2aac0bd
12b,off_a,mbpp-025,mbpp,True,stop,592.859635,45,5bc7dc345c8f66e2cacca607b7d650abaaf5bb072848c0570569863e240c2e29
12b,off_a,mmlu_pro-029,mmlu_pro,True,stop,224.351224,5,0b881d9aefb8729ec3519b9fc950d22641f552cae9e7b7c3d836e5049ae2a6eb
12b,off_a,mmlu_pro-009,mmlu_pro,True,stop,249.436526,5,7f12398eab61eabfade2a1506d641f27c6035a371dd16cf1e5bbce8ac82b36d3
12b,off_b,ifeval-011,ifeval,True,stop,516.946139,43,5aff68f94fe9af9cb729203b5da84398e660105926e4a2fe51acc9cd7d54d4cb
12b,off_b,gsm8k-008,gsm8k,True,stop,2212.211423,193,d11d562f0d972de009bf9b4d9a4e75db552bf059d3ea2ccd6b82ccfdd587168e
12b,off_b,mmlu_pro-035,mmlu_pro,True,stop,220.939829,5,7f12398eab61eabfade2a1506d641f27c6035a371dd16cf1e5bbce8ac82b36d3
12b,off_b,ifeval-025,ifeval,True,stop,5391.69471,480,e2bc306df2c511b7714942ed5ee8c809d73af5bd45acd0e30371a04d96f0d3b0
12b,off_b,gsm8k-055,gsm8k,True,stop,2302.731558,196,85ed74d946cad5f2fb923f05dabcc5528b3fb69d917c72291f57ccf99d28e6f7
12b,off_b,ifeval-027,ifeval,True,stop,6806.903435,609,a2c41f58fefec7fe69a879a8f4b7b29b445b7b13347b1b9939ea2031ab969ac4
12b,off_b,ifeval-031,ifeval,False,stop,1350.21627,109,4b2b07ffde38a8641f5ecb46263420580f25c542777868fed0837ea9d21dc4fd
12b,off_b,gsm8k-049,gsm8k,True,stop,1653.010266,143,c5ab262e6075d45c6f8130bb326c6be4da67379393be73afdbb5be3b4c943d32
12b,off_b,gsm8k-046,gsm8k,True,stop,1849.066282,161,df722782bad0a68763109b4603f87d14b5e170d21f7dcf247535fa2af7e41101
12b,off_b,gsm8k-040,gsm8k,True,stop,2705.442068,236,6c515d087b9388939b23d29fed0837c1861e8de60ce2489d1c6100f3472bb48f
12b,off_b,gsm8k-000,gsm8k,True,stop,1339.739659,112,d2a2ce301323a3d93915f9da59e0ccde89d44815d10d86e0bf87b53f6c044542
12b,off_b,mmlu_pro-019,mmlu_pro,False,stop,216.615359,5,2b811e58a6e1fde6992eb1ffe81c5357d5db8e2e33099f28d9e9b0d6f756ed0b
12b,off_b,ifeval-037,ifeval,True,stop,7541.936989,675,3cf8aafd04f59d0935e287354e0a68c67c2ea320e0127d271718984f9696d940
12b,off_b,gsm8k-024,gsm8k,True,stop,2015.702512,167,7b303eb2163a4b2be524a68a244fc231101723747e704cabec7746860bbe5bdf
12b,off_b,mmlu_pro-039,mmlu_pro,True,stop,180.548416,5,0b881d9aefb8729ec3519b9fc950d22641f552cae9e7b7c3d836e5049ae2a6eb
12b,off_b,mbpp-013,mbpp,True,stop,415.658759,28,4df63423cb4c04c28d5305e7cc592e14020ebdb226133841cd882a53ddf5b8b2
12b,off_b,mbpp-034,mbpp,True,stop,762.447985,60,65206c7abcc848ae14d11c7f6a17f4a2a858796540372c51156ab4bedab81d65
12b,off_b,mmlu_pro-042,mmlu_pro,False,stop,235.863822,5,e7e621df907fc16c9b06df06caf0acd9c4800660de102246b77df7a00426983a
12b,off_b,mmlu_pro-025,mmlu_pro,True,stop,282.836745,5,e7e621df907fc16c9b06df06caf0acd9c4800660de102246b77df7a00426983a
12b,off_b,mmlu_pro-048,mmlu_pro,False,stop,265.099157,5,e192490fee64ad593d0794e211855b9bb10e590dbd903c73641084fcd6da0256
12b,off_b,ifeval-015,ifeval,True,stop,1285.269126,109,967001387bcb1cebebfdf692e8d1b20de212afc5b8475212a832d87ea4585cc1
12b,off_b,ifeval-036,ifeval,True,stop,1199.712059,102,9a73d9e908393e287dd206bb2b41d85be43d9ba512af823545e713733b72012e
12b,off_b,mbpp-005,mbpp,True,stop,4336.930864,377,b0374e3f9a18a2d8f841a494701b42dabb81cadbfa2deedcdcc2fcc611bef57c
12b,off_b,mmlu_pro-044,mmlu_pro,True,stop,328.221976,5,e7e621df907fc16c9b06df06caf0acd9c4800660de102246b77df7a00426983a
12b,off_b,gsm8k-028,gsm8k,True,stop,1873.050294,161,e5a1424f4560cad8ccff50334e164b49f008309fae760cd1561cc0f91a1781c1
12b,off_b,gsm8k-035,gsm8k,True,stop,5565.407788,494,922d6bbc4f295c621be50a7eb2ee02dca79841abc1317fc272ee02c6c16d2874
12b,off_b,gsm8k-002,gsm8k,True,stop,4300.267323,374,f7a7cbd1949f0458cc85c29aa55c01dd09f5b11b9c633e8d3712249b536ac735
12b,off_b,mmlu_pro-057,mmlu_pro,True,stop,336.48568,5,f246277cc5248bc3d0e34f18c1e51dbf384b76ba4bc05357a5783df373eefa83
12b,off_b,mbpp-002,mbpp,True,stop,414.188403,20,06656aea3e5d36d758091598f861a450b00ae765dc4353b0817442bf438956ec
12b,off_b,mbpp-027,mbpp,True,stop,890.67946,66,c113ae17a302d1fd851d7a78dbfa687df73adf25301e048d21b7431c16659497
12b,off_b,ifeval-024,ifeval,True,stop,1640.582679,136,24210b164c622848fdaee9901430ed73bb17a57f1dcae0f8aeb0374eb2fd4cc9
12b,off_b,mbpp-038,mbpp,True,stop,738.883923,56,9d32bf8ec3a60d064d92722ee54882cf4ab20d7f501c8938357b484291e640b7
12b,off_b,gsm8k-043,gsm8k,True,stop,2334.212166,204,56663fb4c6274789a57ab324a448364f5fa038afa43f219c8bc2525ea9a22436
12b,off_b,gsm8k-053,gsm8k,True,stop,2068.060524,177,3d67e2bc89b04a79289eec0d32ce607db6a273d080c15b29e29e4592e8b3187e
12b,off_b,ifeval-012,ifeval,True,stop,4642.286028,414,a935adfb8d811be0eb412f4483161925825185b2c20297707cf3517b733ec7d0
12b,off_b,gsm8k-051,gsm8k,True,stop,2408.129518,207,46fe71912cee8adcfcb486ec23d0c17811c19ba7b7ab3a4b3f991f79b036641b
12b,off_b,gsm8k-011,gsm8k,True,stop,1528.612556,130,d17dacf57b5b5507c23a073403af09694753b4e984664555688ea7db26b22519
12b,off_b,mmlu_pro-021,mmlu_pro,False,stop,198.705425,5,e7e621df907fc16c9b06df06caf0acd9c4800660de102246b77df7a00426983a
12b,off_b,mbpp-014,mbpp,False,stop,1575.658078,125,8a5d69912c8ae98d73578125e9d2943406de5fdc9ed1bdef133dc156a9f49f77
12b,off_b,gsm8k-021,gsm8k,True,stop,2118.22884,179,d455f0370b9d85bab32e95265a1d003cd0a5f7c72a6a066bef480b13fd9e0060
12b,off_b,mbpp-031,mbpp,False,stop,583.685976,42,a2db76a2318f4704d0db715bf20bdb9d7e5b4eac8936f3f8a3dc8678d9fc7055
12b,off_b,mbpp-018,mbpp,True,stop,2977.952931,259,168672a176461ac4ea16304df679fb8bf3d9d9ab86c08ceae5ae3846cae78223
12b,off_b,mbpp-021,mbpp,True,stop,3110.461354,267,b5ad8d7a501a14ab4950cca5ef6a768cbaa0536fbc583bcb8e128596c9978022
12b,off_b,gsm8k-038,gsm8k,False,stop,3206.66828,280,0ab8a9bb9fa6d8bff4ebe58212e004078b9b5d2f446a20aa753a8c50c4ae3720
12b,off_b,gsm8k-020,gsm8k,True,stop,1754.529463,148,ba2befc21176293907ec2785d39b42885eaef45a24585c776bb10ec0fe6cc0c4
12b,off_b,mbpp-020,mbpp,True,stop,565.348107,39,b9fbb54da04dac4530d79e61d7c731421a6d495890c45f2ae532364223540357
12b,off_b,mmlu_pro-013,mmlu_pro,True,stop,208.514524,5,0b881d9aefb8729ec3519b9fc950d22641f552cae9e7b7c3d836e5049ae2a6eb
12b,off_b,mmlu_pro-038,mmlu_pro,True,stop,190.972833,5,7f12398eab61eabfade2a1506d641f27c6035a371dd16cf1e5bbce8ac82b36d3
12b,off_b,gsm8k-015,gsm8k,True,stop,2154.224053,187,4fc34790d6c11cce663ec2b12aab55346e0fac4a024addc360224a5c7c53f82a
12b,off_b,mmlu_pro-055,mmlu_pro,False,stop,209.822377,5,79c14ef69b8803008a7947090ee9d8b4065c49bc1b60dd0d647e9b27f2aac0bd
12b,off_b,mbpp-024,mbpp,True,stop,1369.439998,112,b42cb8d8b8c4c6c776acef83a162602787f6f3e55b088001a714efc2775995e8
12b,off_b,mmlu_pro-034,mmlu_pro,False,stop,215.185243,5,383107968fb4dbad920fba520520a41a0449a7214bbf4a8288643187983af7c9
12b,off_b,mmlu_pro-010,mmlu_pro,True,stop,249.169915,5,79c14ef69b8803008a7947090ee9d8b4065c49bc1b60dd0d647e9b27f2aac0bd
12b,off_b,mmlu_pro-040,mmlu_pro,False,stop,267.098034,5,2b811e58a6e1fde6992eb1ffe81c5357d5db8e2e33099f28d9e9b0d6f756ed0b
12b,off_b,mmlu_pro-007,mmlu_pro,True,stop,241.696256,5,e192490fee64ad593d0794e211855b9bb10e590dbd903c73641084fcd6da0256
12b,off_b,ifeval-023,ifeval,True,stop,2781.148297,240,98976f5199ead80af9c8916229572be50afd0d91c3272e17bbb8952160caa700
12b,off_b,mbpp-009,mbpp,True,stop,500.059131,35,ad9ff67b01f4e5f48066d4817eace7744ba392c54191d7f4d5c24390cf24de97
12b,off_b,ifeval-009,ifeval,True,length,8536.025983,768,e124e43dc33028f51c57fe48db268350dc677c1a1a1c98c3784f8ccfc292a478
12b,off_b,gsm8k-054,gsm8k,True,stop,3263.746183,280,54b3e3ef09726d261d1e4b01c284e0484da06616ad88aaedfb529a2c99a18f89
12b,off_b,mmlu_pro-032,mmlu_pro,True,stop,265.585632,5,e192490fee64ad593d0794e211855b9bb10e590dbd903c73641084fcd6da0256
12b,off_b,gsm8k-003,gsm8k,True,stop,3088.935958,268,be64ba7f3272d52b849d4dba01e062b1caaa3db4c0fa16d8126806b33fd3f4d0
12b,off_b,gsm8k-023,gsm8k,True,stop,4055.309716,355,0f2d676c69773f8b25b919a6041eb303e4c3363a025764e5155e31a03cb5a82d
12b,off_b,mmlu_pro-029,mmlu_pro,True,stop,250.644315,5,0b881d9aefb8729ec3519b9fc950d22641f552cae9e7b7c3d836e5049ae2a6eb
12b,off_b,gsm8k-001,gsm8k,True,stop,3176.806356,278,9a10eec46b018993da0c9c29af703c0dff9520226b792a01262d170d226df54e
12b,off_b,mbpp-008,mbpp,True,stop,571.330816,37,b9c3891975dc17ad1c5ddeedb3e45f00247bb080fa933dfed4ebc7e6ea84f63b
12b,off_b,mmlu_pro-017,mmlu_pro,False,stop,249.322208,5,75a8382d1f0eeb8ade3ff32fd5d253d6d61f5569a8c8c7a7f2fa4e891b73e012
12b,off_b,mbpp-011,mbpp,True,stop,770.127239,56,a73e4c15113564e76156ef2c16127b59f92a6662bcb81b51bf4d59bca113a896
12b,off_b,mmlu_pro-018,mmlu_pro,False,stop,277.203579,5,2b811e58a6e1fde6992eb1ffe81c5357d5db8e2e33099f28d9e9b0d6f756ed0b
12b,off_b,gsm8k-037,gsm8k,True,stop,4994.653008,438,ca6b5cc5750f78aba208ee6cee90246bcdd7b57fccee0e5a3deafbfe12686703
12b,off_b,gsm8k-057,gsm8k,True,stop,2575.157885,218,038e92c46ad335e219439c49d30f5a766deb0a68b454ade202c575e8fc8f7bdf
12b,off_b,mbpp-029,mbpp,True,stop,739.005108,57,ffe7a6489e15ea5468f70eda228859660412f367ee69980ee17ac1bbd2ff82a3
12b,off_b,mmlu_pro-016,mmlu_pro,True,stop,176.722995,5,0b881d9aefb8729ec3519b9fc950d22641f552cae9e7b7c3d836e5049ae2a6eb
12b,off_b,ifeval-004,ifeval,True,stop,8060.988885,723,df4e93d414993905109a78909a305984c984a35514799f95f57d0eb8589e837d
12b,off_b,gsm8k-047,gsm8k,True,stop,1696.289583,139,96ae33cec934fb5b745bdae65df87a925575174796b72420de97720a55df5f22
12b,off_b,gsm8k-059,gsm8k,True,stop,3145.554877,278,620d7dc3ec1fae915107b50521a5168eda9e0f363dd14586a6ff483646526fd0
12b,off_b,ifeval-005,ifeval,True,stop,3955.45299,349,f3b628124e9bbdc2c5f4893d328410030a1e21a59dcf8c45e1162c0c48eae084
12b,off_b,mmlu_pro-000,mmlu_pro,False,stop,263.416596,5,2b811e58a6e1fde6992eb1ffe81c5357d5db8e2e33099f28d9e9b0d6f756ed0b
12b,off_b,gsm8k-052,gsm8k,True,stop,3229.468802,282,2b96b036d42e9f358d7aa24edf13e5a894b5aa159c904f6bc906bb52ff657f42
12b,off_b,gsm8k-042,gsm8k,True,stop,2003.869441,171,de84d62585e2b2405e6ff0deabf5247b7f0da493cb8469741b92fe5a7e5edb4a
12b,off_b,mmlu_pro-031,mmlu_pro,True,stop,176.365338,5,2b811e58a6e1fde6992eb1ffe81c5357d5db8e2e33099f28d9e9b0d6f756ed0b
12b,off_b,mbpp-016,mbpp,False,length,5759.508006,512,a52b54b5b07b661c734dbdd1866828f23d7235a4d3da9c76108dc39383251392
12b,off_b,ifeval-006,ifeval,True,stop,1019.838953,76,3664600c8f424da0fb936225737799f3e9dea297398b545dd1042dc385b21d0a
12b,off_b,mmlu_pro-003,mmlu_pro,True,stop,214.492429,5,0b881d9aefb8729ec3519b9fc950d22641f552cae9e7b7c3d836e5049ae2a6eb
12b,off_b,gsm8k-009,gsm8k,False,length,5770.930119,512,9a9b074e4f998080e1b3c37d5c0244bce8323495f4761e4ecb65278b1a1dcd61
12b,off_b,mmlu_pro-037,mmlu_pro,False,stop,257.621746,5,f246277cc5248bc3d0e34f18c1e51dbf384b76ba4bc05357a5783df373eefa83
12b,off_b,ifeval-010,ifeval,False,stop,3971.155436,350,ab4bdda56c557c96621d2aa422b10fe574c04bf10e09e82d67203e4dbed51201
12b,off_b,ifeval-020,ifeval,True,stop,3651.25775,322,4b5a8b05796b1590e64b5399cccd2c7711d4d50d3d07d1805660b30c321adaec
12b,off_b,mmlu_pro-026,mmlu_pro,True,stop,212.460266,5,383107968fb4dbad920fba520520a41a0449a7214bbf4a8288643187983af7c9
12b,off_b,mbpp-007,mbpp,True,stop,3498.063538,308,ca0875e92228093d83135689b78699d0b30ce70d0cb657d6853e3518f18bedf3
12b,off_b,mmlu_pro-028,mmlu_pro,True,stop,219.635656,5,2b811e58a6e1fde6992eb1ffe81c5357d5db8e2e33099f28d9e9b0d6f756ed0b
12b,off_b,mmlu_pro-043,mmlu_pro,True,stop,176.898996,5,e192490fee64ad593d0794e211855b9bb10e590dbd903c73641084fcd6da0256
12b,off_b,gsm8k-039,gsm8k,True,stop,5370.69501,480,fb32d7098fa115574a80ddd93ed832a6c4fe499d3ac99571da234f7c4904e76d
12b,off_b,mmlu_pro-027,mmlu_pro,True,stop,238.938717,5,f246277cc5248bc3d0e34f18c1e51dbf384b76ba4bc05357a5783df373eefa83
12b,off_b,ifeval-018,ifeval,True,stop,5376.237347,481,2357b8615bf680f4be152e57f23e764086c9b033d06c42f16b4d396ebb71a962
12b,off_b,ifeval-016,ifeval,False,stop,178.691929,3,756323b169728673341620db9f90fdab034169535fd52280c13cc5af618f5593
12b,off_b,ifeval-039,ifeval,True,stop,645.697319,54,086eb168d6329cb1173a95a41f5b0bac87ca0fb50e2ef149935daa5f4a7569a4
12b,off_b,ifeval-033,ifeval,True,stop,577.68892,46,ff10fc13366f0c80b7faeff17ab8b35b3281937a10c234f26203e6429c107ea1
12b,off_b,ifeval-014,ifeval,True,stop,6183.33688,557,251953365d05e1582bdc4719aab7891aef1745b521d302b8855fc8e29dfea502
12b,off_b,gsm8k-012,gsm8k,True,stop,1928.667452,163,41ec1d517b516d49e39be48f3739297dd2df8cb870f4ac16d3b712ca6f63dfaa
12b,off_b,ifeval-002,ifeval,True,stop,1769.499931,153,28976e5147f9629b0d15ee959f0827c86fbbe3a652f658475c5f74895efdbd1e
12b,off_b,gsm8k-018,gsm8k,True,stop,1538.228505,134,96cc5d3773dd9eb49db937641cacc0deee91bb52a8c7114dca48a99d75a4d673
12b,off_b,mbpp-030,mbpp,True,stop,2041.273441,172,408433a638513305bfd2fc3694105d54d393a56f1565fa5566678614bfd1acc6
12b,off_b,mbpp-025,mbpp,True,stop,660.637909,45,5bc7dc345c8f66e2cacca607b7d650abaaf5bb072848c0570569863e240c2e29
12b,off_b,gsm8k-033,gsm8k,True,stop,3163.279513,277,13234854a09ec901a761b20b2afdc4230acacc5b676c45dc0ae009c891d2ca57
12b,off_b,mmlu_pro-049,mmlu_pro,False,stop,245.917933,5,7f12398eab61eabfade2a1506d641f27c6035a371dd16cf1e5bbce8ac82b36d3
12b,off_b,mbpp-015,mbpp,True,stop,408.519539,24,eee918b4317d18580849bd33e3360e3eb0ba64663317e98e1b2cbe720fa691f6
12b,off_b,ifeval-008,ifeval,False,stop,2196.44265,193,b74f051155611197fdaa905fc1359874a45d5e79b8ce824f833f65806d41dba6
12b,off_b,gsm8k-006,gsm8k,True,stop,1995.120011,172,d7f2798e62f243feaf28a2295d563fbc47895100fec96776cfd4d90876e120ec
12b,off_b,mbpp-037,mbpp,True,stop,649.591262,46,b0d87a4f246ab0c8abbec4db556c2753bbc57afbbd24e7a4946f2e333bf0144d
12b,off_b,mmlu_pro-036,mmlu_pro,True,stop,202.866772,5,79c14ef69b8803008a7947090ee9d8b4065c49bc1b60dd0d647e9b27f2aac0bd
12b,off_b,ifeval-028,ifeval,True,stop,5770.138462,517,3af8edfa689f1a7de31fa1adb850ee30dad93f7891c65a2d0e3682447d0d1300
12b,off_b,mbpp-035,mbpp,True,stop,460.153612,26,70317dac83bec3cbdab62623c76ea12c1ae182e6aa28d37972c34b39a12f5b91
12b,off_b,mmlu_pro-014,mmlu_pro,True,stop,224.311306,5,0b881d9aefb8729ec3519b9fc950d22641f552cae9e7b7c3d836e5049ae2a6eb
12b,off_b,mmlu_pro-058,mmlu_pro,False,stop,248.658728,5,79c14ef69b8803008a7947090ee9d8b4065c49bc1b60dd0d647e9b27f2aac0bd
12b,off_b,gsm8k-004,gsm8k,True,stop,1729.079671,147,37ded3bbd709e34262192a50410561aaf27965b82bc91c8bd415e4eedd653db0
12b,off_b,ifeval-021,ifeval,True,stop,2111.299429,184,5cd70933468637bdd552b68e82939aacbfefd63a767665e3b53c77b64fe4a72f
12b,off_b,ifeval-034,ifeval,True,stop,2694.930279,237,f8e04a4e666d4f600971a3122a3aa307e23df6428a3560851a9f21d64f8ea464
12b,off_b,mmlu_pro-041,mmlu_pro,True,stop,237.129176,5,e192490fee64ad593d0794e211855b9bb10e590dbd903c73641084fcd6da0256
12b,off_b,gsm8k-048,gsm8k,True,stop,2423.340135,206,316074cc7979523488330cea3c1f3e96909d0cc7b9ec7a0e944e825574eb7957
12b,off_b,gsm8k-013,gsm8k,True,stop,1859.413801,158,c29bd7d9f06f755e872573cd736ce490953e702d13a1d01a7f4ea69984afd78e
12b,off_b,ifeval-032,ifeval,False,stop,403.236619,27,57e39da020e575bf001d972fb9638e85608377ea9aa57d63a93b23c92710811d
12b,off_b,mbpp-026,mbpp,True,stop,448.397399,32,1eff8d615c97e43bbb5c5e6e0c1b9cb9d32ad7b206ef6c1509b6e2ff26e466b0
12b,off_b,mmlu_pro-045,mmlu_pro,False,stop,274.95114,5,0b881d9aefb8729ec3519b9fc950d22641f552cae9e7b7c3d836e5049ae2a6eb
12b,off_b,mmlu_pro-015,mmlu_pro,True,stop,295.893423,5,2b811e58a6e1fde6992eb1ffe81c5357d5db8e2e33099f28d9e9b0d6f756ed0b
12b,off_b,mmlu_pro-023,mmlu_pro,True,stop,234.627688,5,7f12398eab61eabfade2a1506d641f27c6035a371dd16cf1e5bbce8ac82b36d3
12b,off_b,mmlu_pro-053,mmlu_pro,False,stop,226.290371,5,f246277cc5248bc3d0e34f18c1e51dbf384b76ba4bc05357a5783df373eefa83
12b,off_b,mmlu_pro-022,mmlu_pro,True,stop,269.902856,5,75a8382d1f0eeb8ade3ff32fd5d253d6d61f5569a8c8c7a7f2fa4e891b73e012
12b,off_b,ifeval-019,ifeval,True,stop,6010.868674,530,62bb2009abcb0b341ab812183164e556418a4abc7758467e183cfca07d4afe9b
12b,off_b,gsm8k-044,gsm8k,True,stop,2399.059484,205,6ad8c4d94cb13b370c0c7b4db3b6b621bcb2b0f6cfc298becd58a0979a958750
12b,off_b,ifeval-001,ifeval,True,stop,2232.989061,194,747899a4f10a2f9e7290c048de5eed973f2dc9ed46a8759ea346eeb979523af6
12b,off_b,mmlu_pro-030,mmlu_pro,True,stop,185.693306,5,7f12398eab61eabfade2a1506d641f27c6035a371dd16cf1e5bbce8ac82b36d3
12b,off_b,mbpp-004,mbpp,False,length,5746.149541,512,b2bab8b8f43de0cd368b8c8927ee4219b7c633ee26406117ac18eb94a1b77a63
12b,off_b,gsm8k-045,gsm8k,True,stop,2185.317941,183,3a5d4ceea35b2b6939f5f58795d47279b85c3ceab266675b6b881c319907ad5a
12b,off_b,mbpp-033,mbpp,False,length,5774.283286,512,2f87c1ba282dbaf3ae9be88861a9c0035d116d0fe7807fc8a3a77b531e84fe53
12b,off_b,gsm8k-030,gsm8k,True,stop,2671.35245,224,32f65ae9462cc9f36e1496087ffb27614daf5665da5ef92791b85ba7015a5b33
12b,off_b,gsm8k-056,gsm8k,True,stop,2702.790719,235,dc04e562a5c320973bf96c19e079ff01880bcaed75c9dbb592d751356c79a203
12b,off_b,mmlu_pro-012,mmlu_pro,False,stop,317.986691,5,383107968fb4dbad920fba520520a41a0449a7214bbf4a8288643187983af7c9
12b,off_b,mmlu_pro-024,mmlu_pro,True,stop,262.528642,5,7f12398eab61eabfade2a1506d641f27c6035a371dd16cf1e5bbce8ac82b36d3
12b,off_b,gsm8k-036,gsm8k,True,stop,1938.57072,168,d0ff1598e3600e97af9a9734e88229d5efcfce238b92149c7f41af574ddce1d2
12b,off_b,mbpp-003,mbpp,True,stop,394.832264,26,2369d5861c9378ec1edd7526f1a7312ee1942a946ef1ad07c6d3816877ac5930
12b,off_b,ifeval-003,ifeval,True,stop,3311.609908,296,6494d0d8ed1b0e7e4fdf4634e0a292e4f3017dfcca8dc3805362fcd955090ae8
12b,off_b,mmlu_pro-047,mmlu_pro,True,stop,248.978571,5,f246277cc5248bc3d0e34f18c1e51dbf384b76ba4bc05357a5783df373eefa83
12b,off_b,ifeval-029,ifeval,True,stop,3782.947712,334,8ee62e13cd6a26317d678b26785457ff377dfb262ad3cbc053052f9f558f8d31
12b,off_b,gsm8k-032,gsm8k,True,stop,2802.151096,243,32820e6651fe79b72bac56df15c303c10053e3ad5b48d1d5fb310caa1e2573ea
12b,off_b,mmlu_pro-005,mmlu_pro,False,stop,246.568979,5,75a8382d1f0eeb8ade3ff32fd5d253d6d61f5569a8c8c7a7f2fa4e891b73e012
12b,off_b,ifeval-013,ifeval,True,stop,1856.899293,156,fd714d145d1c8f7015bdad611da303a0178871f6ec714f44f866190f0b8d12c3
12b,off_b,mmlu_pro-004,mmlu_pro,True,stop,247.968892,5,75a8382d1f0eeb8ade3ff32fd5d253d6d61f5569a8c8c7a7f2fa4e891b73e012
12b,off_b,mbpp-012,mbpp,True,stop,474.821003,25,88e3a231028f25a24a39fc4fb80211609502549f02a0a820d9108ccc498168d7
12b,off_b,mmlu_pro-020,mmlu_pro,False,stop,193.051798,5,f246277cc5248bc3d0e34f18c1e51dbf384b76ba4bc05357a5783df373eefa83
12b,off_b,gsm8k-010,gsm8k,True,stop,2112.867548,182,3f63ce0c1e338b14a377d0e3382211897298eb19280217c7f643227b0e87d160
12b,off_b,mbpp-010,mbpp,True,stop,2209.662407,188,f2725aae23164a920b1011f8e8433ee8796237503e7523826af80ad0df33735b
12b,off_b,gsm8k-022,gsm8k,True,stop,2866.220067,249,5b4478b445f35bbb6f1d908596f171c6f8e80f2dbb0d96130ed1155dcb213392
12b,off_b,ifeval-000,ifeval,True,stop,2372.590486,207,f3aaada56e017a783687c231f7f57eb390e74c24a5a8441f019807253d978a68
12b,off_b,mbpp-001,mbpp,True,stop,1580.678765,136,22d64486cead50263a0b44dbbe07ae02de501a4c91023bdf92eff42d266fb257
12b,off_b,mmlu_pro-052,mmlu_pro,True,stop,261.145608,5,79c14ef69b8803008a7947090ee9d8b4065c49bc1b60dd0d647e9b27f2aac0bd
12b,off_b,mmlu_pro-009,mmlu_pro,True,stop,304.431164,5,7f12398eab61eabfade2a1506d641f27c6035a371dd16cf1e5bbce8ac82b36d3
12b,off_b,mmlu_pro-051,mmlu_pro,False,stop,220.124998,5,0b881d9aefb8729ec3519b9fc950d22641f552cae9e7b7c3d836e5049ae2a6eb
12b,off_b,gsm8k-019,gsm8k,True,stop,2317.020311,203,b108b0f9d3868ecf4e470213bbc79f918c120d354e6ef1db030f81bb609fe4e3
